DB 0 MOTIF	POL005.1	DPE
-240.5	0	3.97549
-239.5	0	7.61667
-238.5	0	8.33333
-237.5	0	9.36667
-236.5	0.333333	6.83333
-235.5	0.5	4.11667
-234.5	1.5	3.53333
-233.5	0	8.75
-232.5	0	8.25
-231.5	0.5	7.86667
-230.5	1.5	4.5
-229.5	0.833333	4.83333
-228.5	0	6.5
-227.5	1	7.41667
-226.5	0.333333	6.75
-225.5	0	10.0833
-224.5	0.5	5
-223.5	0	11.0333
-222.5	0	7.53333
-221.5	0	11.8333
-220.5	1.25	6.83333
-219.5	0	8.45
-218.5	0	7.45
-217.5	0	2.2
-216.5	0	8.28333
-215.5	0	7.89286
-214.5	0	6.83333
-213.5	1	4.66667
-212.5	0	8.2
-211.5	0.333333	3.75
-210.5	0	4.25
-209.5	0	3.75
-208.5	0	7.36667
-207.5	0	9.33333
-206.5	0	5.16667
-205.5	0	5.66667
-204.5	0	8.75
-203.5	0.25	3.5
-202.5	0	2.83333
-201.5	0	6.83333
-200.5	0	8.89286
-199.5	0.5	7.16667
-198.5	0	4.45833
-197.5	0	6.5
-196.5	0	9.2
-195.5	0	4.25
-194.5	0	1.33333
-193.5	1.5	7.33333
-192.5	0	4.25
-191.5	0	2.75
-190.5	0.5	8.91667
-189.5	0	6.05882
-188.5	0	3.58333
-187.5	0	7.45
-186.5	0	4.78333
-185.5	1.33333	6.75
-184.5	0	5.9
-183.5	0	4.17619
-182.5	0.25	6.41667
-181.5	0	8.78333
-180.5	0	2.16667
-179.5	0	3.08333
-178.5	1	7.58333
-177.5	1	6.36667
-176.5	1	6.58333
-175.5	0	6.83333
-174.5	0	8.08333
-173.5	0	7.55882
-172.5	0	7.81667
-171.5	0	5.5
-170.5	0.5	7.25
-169.5	0	6.66667
-168.5	0	8.78333
-167.5	0	8.39286
-166.5	1	5
-165.5	0.5	7.58333
-164.5	0	6.83333
-163.5	1	7.65
-162.5	0	10.9167
-161.5	1	3.75
-160.5	0	8.25
-159.5	0	7.08333
-158.5	0	5.41667
-157.5	0	5.58333
-156.5	0	7.91667
-155.5	0	6
-154.5	0	14.8333
-153.5	0	6.08333
-152.5	0.5	3.55882
-151.5	0	8.5
-150.5	1	5.7
-149.5	0	7.83333
-148.5	1	6
-147.5	0	7.65
-146.5	1	5.83333
-145.5	0	3.16667
-144.5	0	9
-143.5	0	6.86667
-142.5	0	5.5
-141.5	0	8
-140.5	0	7.7
-139.5	0	5.75
-138.5	0	6.33333
-137.5	0	9
-136.5	2	6.16667
-135.5	0.25	6.15
-134.5	0	8.15
-133.5	0	8.33333
-132.5	0	7.56667
-131.5	0	9.95
-130.5	0	7.36667
-129.5	0	9.75
-128.5	0	5.61667
-127.5	0	6.41667
-126.5	0	8.53333
-125.5	0	11.45
-124.5	0	9.33333
-123.5	0.333333	11.45
-122.5	1	6.95
-121.5	0	5.33333
-120.5	0	6.14216
-119.5	0	5.72619
-118.5	0	4.58333
-117.5	0	3.5
-116.5	0	5.58333
-115.5	1	7.33333
-114.5	0	4.41667
-113.5	0	2.66667
-112.5	0	8.50952
-111.5	0	7.58333
-110.5	0	5.25
-109.5	0	4.58333
-108.5	0	6.16667
-107.5	0	6.75
-106.5	0	12.8667
-105.5	0	5.66667
-104.5	0	4.58333
-103.5	1	9.41667
-102.5	1.5	5.5
-101.5	0	8.41667
-100.5	0	6.53333
 -99.5	1	9.55882
 -98.5	2	6.5
 -97.5	0	9
 -96.5	0	9.16667
 -95.5	0	4.08333
 -94.5	0	6.33333
 -93.5	0.833333	8
 -92.5	0	5.5
 -91.5	0	10.8333
 -90.5	0	3.36667
 -89.5	0	6.7
 -88.5	0	6.75
 -87.5	0	3.66667
 -86.5	0	6.91667
 -85.5	0	8.08333
 -84.5	0	5.41667
 -83.5	0	6.36667
 -82.5	0	9.55952
 -81.5	1	5.75
 -80.5	0	10.9167
 -79.5	1	5.03333
 -78.5	0	3.86667
 -77.5	0	6.53333
 -76.5	0	6.36667
 -75.5	0.5	9.98333
 -74.5	0	8.33333
 -73.5	0	4.41667
 -72.5	0	4.41667
 -71.5	0	12.75
 -70.5	0	3.7
 -69.5	0	5.41667
 -68.5	0	7.36667
 -67.5	0	5.41667
 -66.5	0	9.36667
 -65.5	0	7.41667
 -64.5	0.5	7.91667
 -63.5	0	7.83333
 -62.5	0	6.5
 -61.5	0	7.86667
 -60.5	0	3.41667
 -59.5	0	7
 -58.5	0	9.45
 -57.5	0	3.5
 -56.5	0.25	5.33333
 -55.5	0	6.25
 -54.5	0	6.83333
 -53.5	0	7.66667
 -52.5	0	3.30952
 -51.5	0	3.08333
 -50.5	0	3.95
 -49.5	0	6.33333
 -48.5	0	6.84286
 -47.5	0	11.5
 -46.5	0	6.16667
 -45.5	0	2.25
 -44.5	0	6.41667
 -43.5	0	11.6167
 -42.5	0	1.2
 -41.5	0	5.08333
 -40.5	0	8.58333
 -39.5	0	4.61667
 -38.5	0	6.66667
 -37.5	0	3.7
 -36.5	1	6.25
 -35.5	0.333333	7.36667
 -34.5	0	8.58333
 -33.5	0	4.66667
 -32.5	0	6.58333
 -31.5	0	9.73333
 -30.5	0	6.58333
 -29.5	0	5.83333
 -28.5	0	8.91667
 -27.5	0	6.41667
 -26.5	0	6.08333
 -25.5	0	6.75
 -24.5	0	4.5
 -23.5	0	11
 -22.5	0	8.05882
 -21.5	0.333333	10.3667
 -20.5	1	5.58333
 -19.5	0	7.58333
 -18.5	0	4.53333
 -17.5	0.5	1.78333
 -16.5	0	8.25
 -15.5	0.333333	7.08333
 -14.5	0	7.58333
 -13.5	0.333333	5.14286
 -12.5	0	12.6667
 -11.5	0	8.91667
 -10.5	0	6.83333
  -9.5	0	10.95
  -8.5	0	4.66667
  -7.5	0	7.53333
  -6.5	0	6.48333
  -5.5	0	7.66667
  -4.5	0	12.45
  -3.5	1	6.75
  -2.5	0	6.23333
  -1.5	0	7.55882
  -0.5	0	9.16667
   0.5	0	7.16667
   1.5	0	6
   2.5	0	6
   3.5	0.333333	4.5
   4.5	0	4.65833
   5.5	0	4
   6.5	0	7.91667
   7.5	0	7.58333
   8.5	0	6.2
   9.5	0	4
  10.5	0	7.64216
  11.5	0.5	5.45
  12.5	0	4.53333
  13.5	0	5
  14.5	0	9.08333
  15.5	0	4.16667
  16.5	0	4.48333
  17.5	0	6.16667
  18.5	0	5.7
  19.5	0	7
  20.5	0.5	5.2
  21.5	0.333333	8
  22.5	0	3.72549
  23.5	0.5	6.41667
  24.5	0	6.33333
  25.5	0	8.83333
  26.5	0	11.5833
  27.5	0	11.2833
  28.5	0	9.73333
  29.5	0	6.41667
  30.5	0.5	5.16667
  31.5	0	6.86667
  32.5	0	8.03333
  33.5	0	8.08333
  34.5	0	8.17549
  35.5	0	5.75
  36.5	0	4.66667
  37.5	0	5.45
  38.5	0	9.86667
  39.5	0	8.65833
  40.5	0	7.66667
  41.5	0	6.83333
  42.5	0	6.83333
  43.5	0	5.75
  44.5	0	3.5
  45.5	0	9.78333
  46.5	0	3.34216
  47.5	0	7.5
  48.5	0	7.25
  49.5	0	7.45
  50.5	1	4.58333
  51.5	0.333333	9.08333
  52.5	0	9.5
  53.5	0	7
  54.5	0	9.33333
  55.5	0	4
  56.5	0	7.33333
  57.5	1	6.41667
  58.5	0	4
  59.5	0	5.33333
  60.5	0	3.5
  61.5	0	4.16667
  62.5	0	1.7
  63.5	0	6.08333
  64.5	0	7.91667
  65.5	0	12.25
  66.5	0	8.95
  67.5	0	2.75882
  68.5	0	3.66667
  69.5	0	11.75
  70.5	0	8.53333
  71.5	0	9.58333
  72.5	0	5.61667
  73.5	0	5.58333
  74.5	0	7
  75.5	0	8.33333
  76.5	0	7.36667
  77.5	0	4.5
  78.5	0	2.39216
  79.5	0.333333	4.66667
  80.5	0	4.91667
  81.5	1	7
  82.5	0	9.61667
  83.5	0	7
  84.5	0	5.91667
  85.5	0	4.41667
  86.5	0	5.83333
  87.5	0	5.16667
  88.5	0	11.0833
  89.5	0	10.9167
  90.5	0	10.6667
  91.5	0	3
  92.5	0	6.83333
  93.5	1	6.25
  94.5	0	3.91667
  95.5	0	7.66667
  96.5	0	12.3667
  97.5	0	11.8333
  98.5	0.25	11.1422
  99.5	0	5.78333
 100.5	1	5.03333
 101.5	0.5	3.75
 102.5	0	8.08333
 103.5	0	6.45
 104.5	0	8.53333
 105.5	0	5.25
 106.5	0	6
 107.5	0	4.33333
 108.5	0	11.0833
 109.5	2	8.7
 110.5	0	11.25
 111.5	0	8.5
 112.5	0	6.28333
 113.5	0	7.41667
 114.5	0	6.91667
 115.5	0	4.2
 116.5	0	5.03333
 117.5	0	6.58333
 118.5	0	6.16667
 119.5	1	8.41667
 120.5	0	4.83333
 121.5	0	7.7
 122.5	0	10.75
 123.5	0.5	7.28333
 124.5	0	4.7
 125.5	1.5	5.5
 126.5	0	2.41667
 127.5	0	6
 128.5	1	3.91667
 129.5	0	6.78333
 130.5	0	7.36667
 131.5	0	6.66667
 132.5	0	6.03333
 133.5	0	6
 134.5	0	10.6667
 135.5	0.5	7.75
 136.5	1.5	4.83333
 137.5	0	9
 138.5	0.25	7.2
 139.5	0	12.65
 140.5	0	7.33333
 141.5	0	5.61667
 142.5	0	7.9
 143.5	1	10.5333
 144.5	0	4.83333
 145.5	0	8.58333
 146.5	0	8.33333
 147.5	0.333333	5.58333
 148.5	0	4.86667
 149.5	1	6.61667
 150.5	0	4.83333
 151.5	0	3
 152.5	0	5.36667
 153.5	0.5	3.83333
 154.5	1.5	8.16667
 155.5	1	2.33333
 156.5	0	4.83333
 157.5	1	5.75
 158.5	0	6
 159.5	0	7.36667
 160.5	0.5	4.5
 161.5	0	5.58333
 162.5	1	8.15
 163.5	0	4.83333
 164.5	0.5	7.33333
 165.5	0.5	11.3333
 166.5	0	10.5333
 167.5	1	6.08333
 168.5	0	6.66667
 169.5	0	8.83333
 170.5	0.75	10.9167
 171.5	0	7
 172.5	0	4.16667
 173.5	0	9.33333
 174.5	0.333333	9.03333
 175.5	0	11.5
 176.5	0	4.83333
 177.5	0	5.33333
 178.5	0	6.11667
 179.5	0	6.58333
 180.5	0	9.06667
 181.5	0	8.91667
 182.5	0	4.2
 183.5	0	7.53333
 184.5	0	6.58333
 185.5	0	9.25
 186.5	0	13.0833
 187.5	0	6.83333
 188.5	0	7.16667
 189.5	0	5.91667
 190.5	0	4.53333
 191.5	0	6.33333
 192.5	0	6.41667
 193.5	0.25	7.16667
 194.5	0.5	7.83333
 195.5	0.5	7.03333
 196.5	0	7.91667
 197.5	0	9.08333
 198.5	0	4.41667
 199.5	0	6.33333
 200.5	1	7.5
 201.5	0	6.53333
 202.5	0	5
 203.5	0	5.83333
 204.5	0	9.62619
 205.5	0	10.95
 206.5	0	4.5
 207.5	0	9.25
 208.5	0	6.66667
 209.5	0	3.86667
 210.5	0.333333	4.58333
 211.5	0	9.16667
 212.5	0	3.16667
 213.5	0	8.08333
 214.5	0	4.16667
 215.5	0	6.39286
 216.5	0	7
 217.5	0	8.41667
 218.5	0	6.83333
 219.5	0	12
 220.5	0	8.625
 221.5	0	8.83333
 222.5	0	5.11667
 223.5	0	6
 224.5	0	3.41667
 225.5	0	7.95
 226.5	0	8.33333
 227.5	0	10.3333
 228.5	0	3.83333
 229.5	0	5
 230.5	0	6.08333
 231.5	0	6.33333
 232.5	0.5	3.41667
 233.5	0.333333	7.25
 234.5	0	7.83333
 235.5	0	6.66667
 236.5	0	6.75
 237.5	0	8.53333
 238.5	0	3.91667
 239.5	1	4.33333
 240.5	0	8.25
 241.5	0	6
 242.5	0	8.75
 243.5	0.5	3.83333
 244.5	0	4.58333
 245.5	0	3.91667
 246.5	0	7.83333
 247.5	0	3.75
 248.5	0.5	3.83333
 249.5	0	3.61667
 250.5	0	6.36667
 251.5	0	5.53333
 252.5	0	5.41667
 253.5	0	6.66667
 254.5	0	9.58333
 255.5	0	9.75
 256.5	0.333333	5.66667
 257.5	0	1.66667
 258.5	0	10.3333
 259.5	0	4.53333
 260.5	0	6.25
 261.5	0	6.33333
 262.5	0	3.66667
 263.5	0	5.08333
 264.5	0	8.5
 265.5	0	10.8333
 266.5	1	4.66667
 267.5	0	4.33333
 268.5	0	9.33333
 269.5	0	7.16667
 270.5	0	6.75
 271.5	0	6
 272.5	0	6.2
 273.5	0	5.83333
 274.5	0	10.1667
 275.5	0	4.83333
 276.5	0	7.11667
 277.5	0	9.66667
 278.5	0	6.41667
 279.5	0	4.83333
 280.5	0	8.61667
 281.5	0	5.86667
 282.5	0	3.91667
 283.5	1	4.16667
 284.5	0.5	4.66667
 285.5	0	6.03333
 286.5	0	5
 287.5	0	8.33333
 288.5	0	3.75
 289.5	0	6
 290.5	0	6.66667
 291.5	0	6.83333
 292.5	0	8.16667
 293.5	0	11.6667
 294.5	0	5.58333
 295.5	0	4.58333
 296.5	0	9.53333
 297.5	0	6.11667
 298.5	0.5	8.2
 299.5	0	8.08333
 300.5	0.5	6.9
 301.5	0	6.91667
 302.5	0	10.9167
 303.5	0	8.66667
 304.5	0	4.75
 305.5	0	11.4167
 306.5	0	7.16667
 307.5	0.5	6.5
 308.5	0	6.5
 309.5	0	7.33333
 310.5	0	3.2
 311.5	0	5.03333
 312.5	0.333333	4.16667
 313.5	0	5.16667
 314.5	0.333333	4.25
 315.5	0	11.6667
 316.5	0	5.39286
 317.5	0	5.75
 318.5	0	9.28333
 319.5	0	5.61667
 320.5	0	11.25
 321.5	0	8.33333
 322.5	0	9.16667
 323.5	0	5.91667
 324.5	0	5.58333
 325.5	0	5.16667
 326.5	0.333333	5.75
 327.5	0.5	8.25
 328.5	0	6
 329.5	0	10.0833
 330.5	1	4.86667
 331.5	0	5.25
 332.5	0	3.66667
 333.5	0	7.83333
 334.5	0	5.25
 335.5	0	4.83333
 336.5	0	9.83333
 337.5	0	4.58333
 338.5	0	5.83333
 339.5	0	8.14286
 340.5	0	5.7
 341.5	0	5.58333
 342.5	0	7.33333
 343.5	1	10
 344.5	0	2.5
 345.5	0	2
 346.5	0	3.5
 347.5	0	5.33333
 348.5	0	4.73333
 349.5	0.333333	7.83333
 350.5	0	8.11667
 351.5	0	5.25
 352.5	0	7.25
 353.5	0	8.16667
 354.5	0	5.5
 355.5	1	3.33333
 356.5	0	6.66667
 357.5	0	9.06667
 358.5	0	5.53333
 359.5	0	4.83333
 360.5	0	5.83333
 361.5	0	6.58333
 362.5	0	4.83333
 363.5	0	4.11667
 364.5	0	7.28333
 365.5	0	5.33333
 366.5	0	9.83333
 367.5	0	9.58333
 368.5	0	11.5833
 369.5	0	6.66667
 370.5	0	7
 371.5	0	4.03333
 372.5	0	6.5
 373.5	0	9.33333
 374.5	0.25	9.25
 375.5	0	7.53333
 376.5	0	3.5
 377.5	0	6.25
 378.5	0	6.5
 379.5	0	4.91667
 380.5	0	7.95
 381.5	0	5.31667
 382.5	0	6.66667
 383.5	0	8.25
 384.5	0	9.11667
 385.5	0	7.66667
 386.5	0	3.16667
 387.5	0	7.33333
 388.5	0	7.08333
 389.5	0	4.61667
 390.5	0	8.53333
 391.5	1	4.86667
 392.5	0	6
 393.5	0	5.08333
 394.5	0	3.83333
 395.5	0	6.5
 396.5	0	2.5
 397.5	0	8.91667
 398.5	0	4.53333
 399.5	0	2.83333
 400.5	0	1.75
 401.5	0	3.83333
 402.5	0	5.5
 403.5	0	5
 404.5	1	2.58333
 405.5	0	8.16667
 406.5	0	5.75
 407.5	0	5
 408.5	0	5.5
 409.5	0	3.36667
 410.5	0	7.25
 411.5	0	5.2
 412.5	0	3.89286
 413.5	0	2.25
 414.5	0	8.03333
 415.5	0	5.33333
 416.5	0	9.58333
 417.5	0	9.98333
 418.5	0	5.7
 419.5	0	9.33333
 420.5	0	5.91667
 421.5	0	4.7
 422.5	0	6.36667
 423.5	0	5.08333
 424.5	0	7
 425.5	0	4.33333
 426.5	0	8.53333
 427.5	0	8.11667
 428.5	0	6.03333
 429.5	0	2.83333
 430.5	0	3.64216
 431.5	0	4.33333
 432.5	0	3.98333
 433.5	0	7.41667
 434.5	0	4.64286
 435.5	0	3
 436.5	0	5.33333
 437.5	0.5	3.95
 438.5	0	4.75
 439.5	0	11.0833
 440.5	0	4.83333
 441.5	0	7.16667
 442.5	0	7
 443.5	0	3.66667
 444.5	0	4.75
 445.5	0	4.41667
 446.5	0	3.41667
 447.5	0	5.58333
 448.5	0	1.5
 449.5	0	24.25
 450.5	0	0
 451.5	1.5	18.75
 452.5	0	9.25
 453.5	1	8.08333
 454.5	0	8.33333
 455.5	0	6.97619
 456.5	0	13.0833
 457.5	0	8.58333
 458.5	0	5.2
 459.5	0	8.91667
 460.5	0	9
 461.5	0	6.5
 462.5	0	3.53333
 463.5	0	5.78333
 464.5	0	3.83333
 465.5	0	7.95
 466.5	0	8.48333
 467.5	1	6.41667
 468.5	0	6.53333
 469.5	0	10.8333
 470.5	0	5
 471.5	0.5	8.33333
 472.5	0	4.16667
 473.5	0	11.3333
 474.5	0	8.75
 475.5	0	12.5333
 476.5	0.333333	7.83333
 477.5	0	3.4
 478.5	0	11.1667
 479.5	2	6.83333
 480.5	0	11.1167
 481.5	0	13.6667
 482.5	0	12.1
 483.5	0	7.66667
 484.5	0	5.28333
 485.5	0	11.8667
 486.5	0	10.25
 487.5	0	10.6667
 488.5	1	13.7833
 489.5	0	5.36667
 490.5	0	13.75
 491.5	0	11
 492.5	0	7.75
 493.5	0	13.9167
 494.5	0	5.5
 495.5	0	7.5
 496.5	0	4.41667
 497.5	0	12.0833
 498.5	0	4.7
 499.5	0.25	6
 500.5	0	6.16667
 501.5	1.5	6.2
 502.5	0	6.99286
 503.5	0	8.91667
 504.5	0	3.78333
 505.5	0	9.08333
 506.5	0	8.03333
 507.5	0	7.36667
 508.5	1	7.41667
 509.5	0	9.08333
 510.5	0	4.5
 511.5	1	8.22619
 512.5	0	8.16667
 513.5	0	10
 514.5	0	7.5
 515.5	0	8.83333
 516.5	0	9
 517.5	0	7.33333
 518.5	0	4.45
 519.5	0	5.53333
 520.5	0	5.08333
 521.5	0	8.83333
 522.5	0.5	7.86667
 523.5	0	7.16667
 524.5	0	10.9167
 525.5	1	8.33333
 526.5	0	6
 527.5	0	8.23333
 528.5	0	6.47619
 529.5	0	7.66667
 530.5	0	3.16667
 531.5	0	6.08333
 532.5	0	9.25
 533.5	0	14.5
 534.5	2	5.36667
 535.5	0.5	9
 536.5	0	5.91667
 537.5	0	7.33333
 538.5	0.333333	9.5
 539.5	0	4.16667
 540.5	0	6.33333
 541.5	0	8.08333
 542.5	0	4.2
 543.5	0	8.14286
 544.5	0	5.16667
 545.5	0	4.16667
 546.5	0	8.83333
DB 0 MOTIF	POL011.1	XCPE1
-544.5	0	0
-543.5	0	1
-542.5	0	0
-541.5	0	0
-540.5	0	1
-539.5	0	1
-538.5	0	0
-537.5	0	0
-536.5	0	1
-535.5	0	0
-534.5	0	0
-533.5	0	1
-532.5	0	3
-531.5	0	1
-530.5	0	0
-529.5	0	1.5
-528.5	0	1.5
-527.5	0	1
-526.5	0	0
-525.5	1	1
-524.5	0	0
-523.5	0	2.5
-522.5	0	0
-521.5	0	1
-520.5	0	1
-519.5	0	0
-518.5	0	1
-517.5	0	2
-516.5	0	0
-515.5	0	1
-514.5	0	0
-513.5	0	1
-512.5	0	1
-511.5	0	4.5
-510.5	0	0
-509.5	0	0
-508.5	0	0.5
-507.5	0	0
-506.5	0	1
-505.5	1	1
-504.5	0	0
-503.5	0	0
-502.5	0	0
-501.5	0	0
-500.5	0	0
-499.5	0	0.5
-498.5	1	0
-497.5	0	1
-496.5	0	1
-495.5	0	0
-494.5	0	1
-493.5	0	0
-492.5	0	1
-491.5	1	0
-490.5	0	3
-489.5	0	0
-488.5	0	1
-487.5	0	2
-486.5	0	0
-485.5	0	2
-484.5	0	1
-483.5	0	3
-482.5	0	2
-481.5	0	0
-480.5	0.333333	1
-479.5	0	2
-478.5	0	1.5
-477.5	0	0
-476.5	0	2
-475.5	0	0
-474.5	0	1
-473.5	1	2
-472.5	0	0
-471.5	0	1
-470.5	0	0
-469.5	0	1.5
-468.5	0	1
-467.5	0	1
-466.5	0	1.5
-465.5	0	1
-464.5	0	1
-463.5	0	3
-462.5	1	0
-461.5	0	2
-460.5	0	1
-459.5	0	2
-458.5	0	3
-457.5	0	0
-456.5	0	1
-455.5	0	1
-454.5	0	1
-453.5	0	2
-452.5	0	2
-451.5	0	0
-450.5	0	1
-449.5	0	0
-448.5	0	1
-447.5	0	0
-446.5	0	1
-445.5	0	2.5
-444.5	0	2.5
-443.5	0	1
-442.5	0	2
-441.5	0	1
-440.5	0	0
-439.5	0	2
-438.5	0	1
-437.5	0	1
-436.5	0	1
-435.5	0	1
-434.5	0	0
-433.5	0	0
-432.5	0	2
-431.5	0	1
-430.5	0	1
-429.5	0	0
-428.5	0	2
-427.5	0	0
-426.5	0	3
-425.5	0	0
-424.5	0	2
-423.5	0	2.5
-422.5	0	1
-421.5	0	1
-420.5	0	3
-419.5	0	1
-418.5	0	1
-417.5	0	1.25
-416.5	0	2.33333
-415.5	0	0
-414.5	1	1
-413.5	1	1
-412.5	0	1
-411.5	0	0
-410.5	0	0
-409.5	0	1
-408.5	0	0
-407.5	0	1
-406.5	0	1.33333
-405.5	0	0
-404.5	0	3
-403.5	0	2
-402.5	0	1
-401.5	0	0.5
-400.5	0	3
-399.5	0	1
-398.5	0	0
-397.5	0	0
-396.5	0	0
-395.5	0	1
-394.5	0	0
-393.5	0	0.5
-392.5	0	0
-391.5	0	0
-390.5	0	1
-389.5	0	2.25
-388.5	0	1
-387.5	0	0
-386.5	0	0
-385.5	0	0
-384.5	0	0
-383.5	0	0
-382.5	0	0
-381.5	0	1
-380.5	0	0
-379.5	0	2
-378.5	0	0
-377.5	0	1
-376.5	0	2
-375.5	0	1
-374.5	0	1
-373.5	0	3
-372.5	0	3
-371.5	0	1
-370.5	0	3
-369.5	0	1
-368.5	0	2.07692
-367.5	0	1
-366.5	0	1
-365.5	0	1
-364.5	0	0.5
-363.5	0	0
-362.5	0	1
-361.5	0	0.25
-360.5	0	0
-359.5	0	2
-358.5	0	0
-357.5	0	5
-356.5	0	0
-355.5	0	1
-354.5	0	2.5
-353.5	0	3
-352.5	0	3
-351.5	0	0
-350.5	0	2
-349.5	0	0
-348.5	1	1.5
-347.5	0	0
-346.5	1	2
-345.5	0	0
-344.5	0	0
-343.5	0	3
-342.5	0	0
-341.5	0	1
-340.5	0	3
-339.5	0	1
-338.5	0	1
-337.5	0	1
-336.5	0	1
-335.5	0	3
-334.5	0	2
-333.5	0	2
-332.5	0	0
-331.5	0	3
-330.5	0	1
-329.5	0	1
-328.5	1	1
-327.5	0	0
-326.5	0	2
-325.5	0	3
-324.5	0	1.5
-323.5	1	2
-322.5	0	1
-321.5	0	2
-320.5	0	1.33333
-319.5	0	1
-318.5	0	1
-317.5	0	1
-316.5	0	0
-315.5	0	1
-314.5	0	0
-313.5	0	3
-312.5	0	2
-311.5	0	0
-310.5	0	1
-309.5	0	4
-308.5	0	2
-307.5	1	3
-306.5	0	2
-305.5	0	0
-304.5	0	2
-303.5	0	1
-302.5	0	2
-301.5	0	2
-300.5	1	2
-299.5	0	1.5
-298.5	0	1.5
-297.5	0	1
-296.5	0	1
-295.5	0	1
-294.5	0	1
-293.5	0	0.0769231
-292.5	0	0
-291.5	0	1
-290.5	0	1
-289.5	0	1
-288.5	0	3
-287.5	0	2
-286.5	0	4
-285.5	0	1.33333
-284.5	0	1
-283.5	0	0
-282.5	0	2
-281.5	0	1
-280.5	0	1
-279.5	0	2
-278.5	0	0
-277.5	0	2
-276.5	0	3
-275.5	0	2
-274.5	0	2
-273.5	0	1
-272.5	0	2
-271.5	0	1
-270.5	0	3
-269.5	0	0
-268.5	0	2
-267.5	0	1
-266.5	0	1.5
-265.5	0	4
-264.5	0	2
-263.5	0	0
-262.5	0	2
-261.5	0	2
-260.5	0	1
-259.5	0	1
-258.5	0	0
-257.5	0	2
-256.5	0	1
-255.5	0	1
-254.5	0	1.07692
-253.5	0	2
-252.5	0	4
-251.5	1	1
-250.5	0	3
-249.5	0	3
-248.5	0	1
-247.5	0	1
-246.5	0	0
-245.5	0	0
-244.5	0	0
-243.5	0	2
-242.5	0	1.5
-241.5	0	2
-240.5	0	2
-239.5	0	1
-238.5	0	1
-237.5	0	1.5
-236.5	0	1.2
-235.5	0	0
-234.5	0	0
-233.5	0	1
-232.5	0	0
-231.5	0	1
-230.5	0	1
-229.5	0	2
-228.5	0	3
-227.5	0	1
-226.5	0	4
-225.5	0	1
-224.5	0	2
-223.5	0	2.33333
-222.5	0	0
-221.5	0	1
-220.5	0	0
-219.5	1	2
-218.5	0	4
-217.5	0.5	0
-216.5	0	0.0769231
-215.5	0	0
-214.5	0	1
-213.5	0	1
-212.5	0	1.5
-211.5	0	3
-210.5	0	1
-209.5	0	1
-208.5	0	3
-207.5	0	2
-206.5	0	2
-205.5	0	3
-204.5	0	1.5
-203.5	0	0.5
-202.5	0	2
-201.5	0	0
-200.5	0	3
-199.5	0	1
-198.5	1	2.2
-197.5	1	3
-196.5	0	2
-195.5	0	3
-194.5	0	2
-193.5	1	3
-192.5	0	1
-191.5	0	1
-190.5	0	3.5
-189.5	0	0
-188.5	0	1
-187.5	0	1.5
-186.5	0	0
-185.5	0	1.83333
-184.5	0	2.5
-183.5	0	1
-182.5	0	0
-181.5	0	1
-180.5	0	0
-179.5	0	1
-178.5	0	3
-177.5	1	3.5
-176.5	0	2
-175.5	0	1
-174.5	0	2
-173.5	0	0
-172.5	0	4
-171.5	0	0
-170.5	0	1
-169.5	0	0.333333
-168.5	0	0
-167.5	0	2.5
-166.5	1	1
-165.5	0	0
-164.5	0	2.07692
-163.5	0	1
-162.5	0	2.5
-161.5	0	0
-160.5	0	1
-159.5	0	3.2
-158.5	0	0
-157.5	1	1
-156.5	0	0
-155.5	0	2
-154.5	0	4
-153.5	0	1.33333
-152.5	0	2
-151.5	0	1
-150.5	0	1
-149.5	0	2
-148.5	0	2
-147.5	1	1
-146.5	0	1
-145.5	0	2
-144.5	0	4
-143.5	0	0
-142.5	0	2
-141.5	0	2
-140.5	0	6
-139.5	0	0
-138.5	0	1
-137.5	0	4.5
-136.5	0	0.833333
-135.5	0	1
-134.5	0	1
-133.5	1	0
-132.5	0	4
-131.5	0	1.5
-130.5	0	4
-129.5	0	2
-128.5	0	1
-127.5	0	2
-126.5	0.333333	0.0769231
-125.5	0	1.5
-124.5	0	0.5
-123.5	0	3
-122.5	0	3
-121.5	0	2
-120.5	0	2
-119.5	0	2.2
-118.5	0	1
-117.5	0	1
-116.5	0	4
-115.5	0	3
-114.5	0	3.5
-113.5	0	1
-112.5	0	2
-111.5	0	1
-110.5	0	0
-109.5	0	2
-108.5	0	1.5
-107.5	1	2.5
-106.5	0.2	2
-105.5	0	0.333333
-104.5	1	4
-103.5	0	4
-102.5	0	2
-101.5	0	2
-100.5	0	2.5
 -99.5	0	0
 -98.5	0	3
 -97.5	0	3
 -96.5	0	3.5
 -95.5	0	2.5
 -94.5	0	0
 -93.5	0	1
 -92.5	0	0
 -91.5	0	1.5
 -90.5	0	1
 -89.5	0	1
 -88.5	0	2
 -87.5	0	2.07692
 -86.5	0	3
 -85.5	0	4
 -84.5	0	1
 -83.5	0	2
 -82.5	0	0
 -81.5	0	3
 -80.5	0	1
 -79.5	0	0
 -78.5	0	3
 -77.5	0	3.5
 -76.5	0	2
 -75.5	0	0.5
 -74.5	0	4
 -73.5	0	2
 -72.5	0	0
 -71.5	0	0
 -70.5	0	3.5
 -69.5	0	4.5
 -68.5	0	0
 -67.5	0	2
 -66.5	0	1
 -65.5	1	2
 -64.5	1	2.58333
 -63.5	0	0.5
 -62.5	0	2
 -61.5	0	0
